400,7.2429610882632000
406.42201834862400,6.213223663397640
414.4495412844040,5.531477380575770
420.8715596330280,4.158494147421690
432.11009174311900,3.479911420436570
440.137614678899,2.7981651376146700
449.7706422018350,2.462828218918050
462.6146788990830,2.1306548560582
473.8532110091740,2.4865548876937600
481.8807339449540,2.4944637772856600
489.90825688073400,2.5023726668775600
496.3302752293580,2.85352736475798
504.35779816513800,3.2062638405567700
513.9908256880730,3.905409680480860
523.6238532110090,4.604555520404930
534.8623853211010,4.960455552040490
542.8899082568810,3.933881683011690
552.5229357798170,3.2537171781081900
562.1559633027520,3.952863018032260
566.9724770642200,6.37140145523567
570.1834862385320,8.788358114520720
571.7889908256880,11.548560582094300
573.3944954128440,13.963935463460900
575,17.06896551724140
575,19.48275862068970
578.2110091743120,21.899715279974700
579.816513761468,25.004745333755100
579.816513761468,27.763366023410300
581.422018348624,30.178740904777000
581.422018348624,32.59253400822520
583.0275229357800,35.0079088895919
584.6330275229360,37.423283770958600
584.6330275229360,40.52673204682060
586.2385321100920,43.286934514394200
587.8440366972480,45.70230939576080
589.4495412844040,48.80733944954130
591.0550458715600,51.912369503321700
592.6605504587160,54.67257197089530
594.2660550458720,57.43277443846880
597.4770642201840,59.849731097753900
602.2935779816510,61.9234419487504
607.1100917431190,63.30749762733310
613.5321100917430,62.27934198038600
618.3486238532110,61.249604555520400
623.165137614679,60.21986713065490
631.1926605504590,59.53812084783300
637.6146788990830,58.85479278709270
644.0366972477070,58.171464726352400
648.8532110091740,57.14172730148690
656.8807339449540,55.42549826004430
663.3027522935780,54.05251502689020
666.5137614678900,52.6763682378994
671.330275229358,51.64663081303390
671.330275229358,50.61214805441320
676.1467889908260,49.23758304334070
679.3577981651380,47.51660866814300
687.3853211009180,45.80037962670040
690.5963302752300,44.42423283770960
698.6238532110090,43.052831382473900
700,43.0607402720658